,ID,AGE,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,EDUCATION,MARRIAGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,SEX,default_payment_next_month,LIMIT_BAL
0,3075,31,36864,35587,35989,36013,36164,31637,3,2,2,2,0,0,0,0,0,1800,1230,1200,1350,2310,1,0,180000
0,878,27,5924,5174,980,3058,3158,9530,2,2,-1,-1,-1,-1,-1,-1,5174,1078,3058,3158,9530,0,2,0,280000
0,8733,48,-5,4582,2883,20099,13870,4234,3,1,1,-1,-1,-1,-1,-1,4587,2883,20099,13870,4234,0,2,0,230000
0,10137,26,48457,44932,20024,18830,18087,17616,2,2,0,0,0,0,0,0,1351,1561,628,775,1602,594,2,0,50000
0,28611,35,1473,1473,390,390,1311,1933,3,1,-1,-1,-1,-1,-1,-1,1473,390,390,1311,1933,0,2,0,70000
0,7916,29,6748,7777,20192,17337,5396,516,1,2,-1,-1,-1,-1,0,-1,7777,20192,17337,0,516,53871,1,0,400000
0,22186,28,15042,28827,45913,44656,24692,7208,2,2,0,0,0,0,0,-1,15000,20000,37092,20000,7208,34000,2,0,290000
0,12139,25,42056,46024,45452,45450,41154,39034,1,2,0,0,0,0,0,0,5000,2000,1500,2000,4000,1364,2,1,50000
0,110,35,-103,-103,-103,-103,-103,-103,2,1,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,1,0,360000
0,26720,25,12925,13411,14190,16218,15663,17250,2,2,1,2,0,0,2,2,1000,1300,2273,0,2000,0,1,1,30000
0,24771,33,26586,23818,24164,25042,25665,24059,4,1,0,0,0,0,0,0,1700,1522,1400,1000,820,770,1,0,330000
0,22393,33,10361,263,8050,8234,835,87878,1,2,-2,-2,-2,-2,-2,-2,263,8050,8234,835,87878,5000,2,0,500000
0,24654,40,22520,1110,79243,0,4580,0,2,1,-2,-2,-2,-2,-2,-2,1110,79243,0,4580,0,1380,1,0,500000
0,12050,25,45079,45741,47561,39482,40066,38994,1,2,0,0,0,0,0,0,1773,3528,2002,2005,1398,908,1,0,50000
0,25391,29,43596,45765,41308,39770,31840,33173,2,2,0,0,2,0,0,0,6000,2,3006,2000,2000,1500,2,0,220000
0,17852,26,16167,15615,18047,17322,17122,0,2,2,1,2,2,2,0,0,0,3000,0,0,0,0,1,0,20000
0,8605,25,56598,47311,25227,26039,27493,26416,2,2,0,0,0,0,0,0,3000,2000,1500,2000,1500,1500,1,0,60000
0,7450,26,38726,39764,41084,41741,42461,43457,3,2,0,0,0,0,0,0,1663,1983,1640,1542,1703,1758,2,0,60000
0,13934,32,34500,10706,3835,12559,6764,7700,1,2,-1,-1,-1,-1,-1,-1,36659,3835,12559,6764,7700,4,2,0,200000
0,15264,41,76095,78197,64065,54764,55868,57288,3,1,0,0,0,0,0,0,3500,2600,2000,2000,2303,2300,2,0,80000
0,15337,34,387,1083,1969,389,389,389,2,1,-1,-1,-1,-1,-1,-1,1086,2099,390,390,390,391,2,0,220000
0,27121,31,19057,20091,21423,23927,25718,136667,2,2,0,0,0,0,0,0,1500,1500,3000,2000,111338,4000,1,0,150000
0,91,53,138180,140774,142460,144098,147124,149531,1,1,2,2,2,2,2,2,6300,5500,5500,5500,5000,5000,1,1,200000
0,7795,36,0,0,200,0,16418,88632,2,2,1,-2,-1,-1,-1,-1,0,200,0,16418,88632,1913,2,0,300000
0,6979,30,998,998,0,499,724,390,1,2,-1,2,2,-1,-1,-1,0,0,499,724,390,424,1,0,170000
0,9691,43,194868,178774,172045,175487,179270,183394,3,2,0,0,0,0,0,0,7000,7000,6200,6500,7000,7000,2,0,280000
0,20231,51,14710,14166,14040,13796,12909,12015,2,1,1,2,0,0,0,0,0,1253,2232,402,393,357,2,0,20000
0,128,36,163736,116422,99278,95766,97753,95927,1,1,0,0,0,0,0,0,4655,2690,2067,2142,2217,1000,1,1,180000
0,5557,33,51444,52607,48083,30205,29747,30042,2,2,0,0,0,0,0,0,2000,1500,1690,1200,1200,992,2,0,50000
0,20275,50,10061,20587,9984,7461,8093,7342,2,2,-1,-1,-1,-1,-1,-1,20631,10009,7488,8129,7369,6027,2,0,500000
0,25199,23,54600,56379,55875,7552,0,0,2,1,0,0,0,0,0,-2,3300,2640,1056,0,0,0,2,0,80000
0,10096,26,8009,10181,10064,150,1150,1000,2,2,0,0,2,2,-1,2,2316,199,0,1150,0,0,2,0,30000
0,27175,38,3816,4575,5029,6494,678,11928,2,2,0,0,0,0,-1,-1,1100,1300,2000,678,11514,0,1,0,190000
0,15631,35,62244,55125,48943,42337,35446,29383,2,1,0,0,0,0,0,0,2000,2200,2000,1300,2000,0,2,0,140000
0,22519,40,29896,11158,18245,9714,28103,9207,3,3,-1,-1,-1,-1,-1,-1,11158,18245,9714,28112,9207,14379,2,0,30000
0,7075,45,836,9376,85924,33342,33193,32993,2,2,-1,-1,-1,0,0,0,9376,85924,1167,1197,1180,1163,2,0,110000
0,15602,23,87727,89402,88118,87852,49042,49251,2,2,0,0,0,0,0,0,3160,3688,4559,1665,1707,1807,2,0,90000
0,15867,29,3126,3126,626,626,776,783,1,2,-1,2,2,-2,-2,-2,626,626,626,776,783,1252,2,0,240000
0,22153,30,18925,20223,15883,15547,14472,15086,2,1,2,0,0,0,0,0,1976,2000,1600,1000,1000,1100,2,1,280000
0,2524,30,10149,11454,9638,8761,8572,9274,2,2,0,0,0,2,0,0,2000,2000,0,1000,1000,4000,2,0,70000
0,23340,44,1500,0,0,0,0,0,3,1,2,2,-2,-2,-2,-2,0,0,0,0,0,0,2,1,160000
0,29785,31,1748,2488,740,2048,740,740,2,1,-1,-1,2,-1,-1,-1,2488,0,2048,740,740,740,1,0,210000
0,2850,37,49457,47080,45833,45310,6313,5009,1,3,1,2,0,0,0,0,0,1200,1000,126,1000,0,1,0,50000
0,25782,42,182,885,1099,2998,2757,623,2,2,-1,-1,-1,-1,0,-1,889,1104,2999,68,626,688,2,0,450000
0,27970,28,79573,81449,83241,84960,86045,88060,2,2,0,0,0,0,0,0,3800,4000,4000,3400,3400,7000,2,0,110000
0,6545,32,89120,191329,92915,52341,51739,55079,3,1,0,0,0,0,0,0,105484,4500,2000,2100,4400,2934,1,0,360000
0,11331,31,285038,291480,298378,131103,128742,124882,2,2,0,0,0,0,0,0,12507,15056,5027,5007,5063,3039,1,0,300000
0,8280,39,7328,3697,4487,3169,3847,5403,3,1,-1,-1,-1,-1,-1,-1,3784,4511,3174,3852,5417,4720,2,0,90000
0,363,32,45734,44741,43562,44039,45008,25775,2,2,4,3,2,0,0,0,0,0,1262,1358,1275,1590,1,0,50000
0,26862,39,148624,109990,112515,114951,117849,120739,2,1,0,0,0,0,0,0,4000,4000,4000,4500,5000,1500,1,0,340000
0,29986,30,0,0,0,0,0,0,1,2,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,1,0,240000
0,23409,48,10024,9723,9427,9075,10037,12503,2,2,1,4,3,2,2,2,0,0,0,1000,0,264,2,0,50000
0,4010,47,91481,47099,47486,24769,23029,23495,2,2,0,0,0,0,0,0,3956,1365,848,1000,1000,1000,1,0,50000
0,1425,33,80919,87993,17316,18026,18559,19097,1,2,0,0,0,0,0,0,9000,1500,1000,824,1000,857,2,0,90000
0,19752,47,3598,2464,7156,2099,915,915,2,2,-1,2,-1,-1,0,-1,2,7156,2099,0,915,1065,2,0,80000
0,23950,24,14665,14146,13634,14401,16257,15713,3,2,1,3,2,0,0,3,0,0,1300,2101,0,0,1,1,20000
0,251,26,50867,51486,48869,30115,29527,29998,2,2,1,2,2,0,0,0,1710,136,1206,2002,2005,3003,2,0,50000
0,28443,37,38757,41302,39247,44412,23344,22892,2,2,2,2,2,0,0,0,4300,0,9076,8788,1000,2000,2,0,120000
0,7992,38,330,0,330,330,0,0,3,1,-1,-1,-1,0,0,-2,0,660,0,0,0,0,2,0,80000
0,21836,22,34250,34833,35625,36754,16943,16234,2,1,0,0,0,0,0,0,1550,1750,2270,603,713,1000,2,1,50000
0,744,51,43048,43257,44115,41112,39922,40150,1,2,0,0,0,2,0,0,3000,4000,0,1500,3000,5000,1,0,70000
0,8001,62,11188,2990,0,0,0,0,2,1,0,0,0,-2,-2,-2,1000,0,0,0,0,0,1,0,30000
0,26400,40,160161,156015,150349,147788,145958,145667,1,2,0,0,0,0,0,0,5500,7000,6693,5307,5441,5463,2,0,210000
0,16714,39,184140,187089,189680,193561,205161,205477,1,2,3,2,0,0,0,2,7500,7100,7203,15000,3500,4500,1,1,220000
0,23147,47,1163,6619,0,28974,7524,0,3,2,-1,-1,-1,-1,0,0,6650,0,28974,0,0,0,2,0,290000
0,26980,47,5768,8843,18982,11700,0,2978,1,1,-1,-1,-1,-1,-1,-1,8875,19051,11754,0,2978,0,1,0,390000
0,16222,47,151400,155658,143564,130860,122188,79360,1,1,0,0,0,0,0,0,6960,6882,6307,4730,2874,3052,2,0,160000
0,29192,29,13765,14304,29399,15817,6155,9955,2,2,-2,-2,-2,-2,-2,-2,14304,29404,15825,6155,9955,19773,1,0,200000
0,5072,27,0,0,0,0,940,170,2,2,1,-2,-2,-2,-1,-1,0,0,0,940,170,2018,2,1,120000
0,13477,33,28306,20367,19509,42394,46739,55573,1,2,0,0,0,0,0,0,10000,1504,25000,10000,10002,5200,1,0,250000
0,25249,23,1250,1250,1250,1250,1250,650,2,2,3,2,2,5,5,4,0,0,0,0,0,0,2,0,120000
0,3315,36,-1,-1,1095,899,598,-2,1,2,-2,-2,-2,-2,-2,-2,0,1096,4,601,0,492,1,0,600000
0,20214,51,15126,13327,13829,10898,9217,9048,3,1,0,0,0,0,0,0,1236,1518,1074,500,300,1000,2,0,30000
0,25774,42,272190,266459,228907,234179,180684,184319,2,2,0,0,0,0,0,0,9910,9000,9329,7000,6511,5500,2,0,280000
0,16415,41,39745,27393,26948,27379,22767,4721,2,1,0,0,0,0,0,0,1522,1800,1222,1500,1000,0,2,0,30000
0,14729,30,57503,66128,64477,65413,66520,68270,2,1,0,0,3,2,2,2,9600,0,2600,2300,3000,5200,1,1,110000
0,26253,28,1981,-2076,-2076,-2076,-2076,-253,1,2,-2,-2,-2,-2,-2,-2,0,0,0,0,1823,0,2,0,240000
0,19114,30,7631,5583,5583,5583,5583,5500,1,2,-1,-1,-1,-1,-1,-1,5583,5583,5583,5583,5500,5823,2,0,210000
0,12917,31,5480,30630,6350,6033,2205,0,3,2,-1,-1,-1,-1,-1,-1,30630,6350,6033,5649,0,173,2,0,330000
0,3208,34,13006,522,1790,7957,3044,27603,1,2,-1,-1,-1,-1,-1,-1,524,1790,7957,3044,27603,11219,1,0,390000
0,23485,31,470579,482733,492718,282450,287363,272578,2,1,0,0,0,0,0,0,19469,20000,12000,11000,10000,10000,2,0,490000
0,13861,32,35601,36488,35729,38117,37259,33010,1,2,0,0,0,0,2,2,2003,2000,3419,13,2088,9,2,0,150000
0,8855,42,47689,42338,31539,17342,17541,18149,2,2,0,0,0,0,0,0,2000,1281,700,700,1000,1000,1,0,50000
0,16168,34,121764,150928,151428,111159,97154,98404,2,2,0,0,0,0,-1,0,35837,8794,3454,98231,3486,2706,2,0,150000
0,1052,33,10000,10000,10000,123693,116843,110059,3,2,0,-1,-1,-1,0,0,10000,10000,222750,5000,5008,5026,2,0,270000
0,27247,42,49559,48019,45368,-500,7907,7258,2,1,1,2,0,0,-1,2,0,2200,0,8407,0,1000,1,0,50000
0,19104,40,36291,35385,31558,31664,15700,0,2,1,1,3,2,0,0,0,0,0,1000,314,0,0,2,1,50000
0,16231,33,49450,50067,69594,46181,16770,19890,2,1,0,0,0,0,0,0,1743,2236,2807,629,3810,719,2,0,50000
0,2492,31,360,360,360,360,980,360,1,2,-1,-1,-1,-1,-1,-1,360,360,360,980,360,3420,1,1,300000
0,11034,22,25229,25533,24441,24441,11255,0,1,2,1,2,2,0,0,0,1000,0,0,0,0,0,2,1,30000
0,22182,28,34819,165,1850,1538,165,165,2,1,-2,-2,-2,-2,-2,-2,165,1850,1538,165,165,165,2,0,200000
0,13014,43,4172,3560,-40,-40,8160,657,2,2,-1,2,2,-2,-2,-2,0,40,0,8200,657,3,2,0,280000
0,24748,37,0,650,325,325,325,325,2,1,1,-1,-1,-1,-1,-1,650,325,325,325,325,325,1,1,210000
0,12071,41,142129,130705,99736,80445,81005,79387,1,1,0,0,0,0,0,0,15126,9064,4009,5014,5011,7006,2,1,140000
0,19307,33,25849,26852,27882,28894,29313,29924,2,1,0,0,0,0,0,0,1735,1765,1777,1196,1233,1238,2,0,150000
0,28647,38,3980,3771,3564,4500,5039,5275,2,1,1,3,2,0,-1,0,0,0,1000,5039,375,0,2,1,10000
0,778,26,1438,1261,451,-810,-420,1320,2,2,-1,-1,-1,-1,-2,-1,1261,451,0,780,2130,0,1,0,20000
0,16519,26,25531,26301,27376,28359,24844,25364,2,2,0,0,0,0,0,0,1500,1500,1450,889,920,992,1,0,30000
0,13127,31,21008,17863,15219,14044,14191,13650,2,1,0,0,0,0,0,0,1500,2000,1100,505,700,2000,2,0,500000
0,11266,31,27163,29408,29395,28895,105,955,1,2,0,0,2,2,-1,-1,3000,1000,0,1000,1000,1000,1,0,100000
0,23951,26,8587,9386,9456,9528,7481,7794,2,1,1,2,0,0,0,0,1100,1178,1250,300,400,250,1,0,70000
0,2074,50,390,390,390,8042,16014,5607,2,1,-2,-2,-2,-1,-1,-1,390,390,8042,16014,5607,390,1,0,250000
0,16106,46,86957,85577,91266,88051,81803,79286,2,2,0,0,0,2,2,0,4000,12000,3100,0,2900,3000,2,1,220000
0,29584,26,2382,884,0,0,10446,0,1,2,-1,-1,-1,-2,-1,-1,884,0,0,10446,0,0,1,0,120000
0,18193,39,33521,36303,37424,38512,37596,39877,2,2,2,2,2,2,2,2,3350,2000,2000,0,3055,1700,1,1,70000
0,22651,37,116861,97569,90937,87445,84268,80762,1,2,0,0,0,0,0,0,3424,3317,3023,2937,2931,3022,2,0,250000
0,29252,25,17927,17384,13648,13924,15685,15292,2,2,0,0,0,0,0,2,1500,1500,1400,2000,0,2500,1,0,20000
0,18626,26,31336,32320,33408,32577,34329,33643,3,2,1,2,2,2,2,2,1800,1900,0,2600,0,1700,2,1,50000
0,8918,27,26264,27536,28771,27744,28302,29725,2,2,0,0,0,0,0,0,2000,2005,1000,1000,2250,0,2,1,30000
0,14352,38,775,1550,775,775,925,775,3,1,2,-1,2,-1,-1,-1,1551,1,776,926,776,776,1,1,440000
0,27810,26,63977,63630,51986,90196,50464,48282,3,2,2,2,2,0,0,0,2550,0,3500,3000,2001,3000,2,0,170000
0,19898,49,0,0,0,0,0,0,2,1,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,2,0,100000
0,4996,36,16320,18044,19003,19224,19050,19353,2,1,0,0,0,0,0,0,2000,1283,1003,1000,1002,1005,2,0,20000
0,6402,29,68540,64645,66460,46988,43530,44804,2,1,0,0,0,0,0,0,3000,3000,2000,2500,2000,2000,1,0,70000
0,7837,23,15879,15441,9124,12915,4305,18495,2,2,-1,0,0,0,0,0,4000,2000,10000,500,16000,1000,1,0,20000
0,2901,29,16961,16365,9342,556,19967,1742,1,1,0,0,0,-1,-1,-1,2000,1139,556,20191,1742,0,1,0,20000
0,5585,37,0,0,306,3670,1473,5555,2,1,1,-2,-1,-1,-1,-1,0,306,3670,1473,5555,1473,2,0,130000
0,28212,40,2971,1737,3989,11577,11377,500,1,1,-1,-1,-1,-1,0,-1,1737,3989,11577,0,500,25841,2,0,250000
0,19232,38,1121,-13,2254,1338,0,757,2,1,-1,-1,-1,-1,-1,-1,0,2267,1338,0,757,0,2,0,50000
0,28793,43,24847,26043,26724,20903,19225,19536,2,2,0,0,0,0,0,0,2000,2000,2020,2000,1000,800,2,0,50000
0,28816,31,125270,129588,115066,87021,82460,64818,1,2,2,0,0,0,0,0,6531,5091,3307,3316,2316,2500,2,1,230000
0,12996,22,22458,22571,22309,22315,22934,23243,2,2,0,0,0,0,0,0,1513,1500,1000,978,839,1800,2,0,50000
0,10837,44,16726,18144,19116,19543,20116,18163,2,2,0,0,0,0,0,0,2000,1600,1000,1000,1000,811,1,0,50000
0,819,45,2605,2605,4590,2605,2605,3795,2,1,-1,-1,-1,-1,-1,-1,2605,4590,2605,2605,3795,10675,2,0,150000
0,21144,36,37129,37593,37841,38634,28811,28907,2,1,0,0,0,0,0,0,1602,1989,1782,1169,1196,1152,1,1,60000
0,28086,36,813,2080,5425,115,505,1012,2,1,-1,-1,-1,-1,-1,-1,2085,5425,115,505,1012,1560,2,0,170000
0,23451,34,692,-6,890,14137,18067,24306,1,2,-1,-1,-1,-1,0,0,0,896,14337,7022,12000,16045,2,0,200000
0,6120,24,20632,21994,23914,23231,24851,24301,2,2,2,0,0,2,2,2,1700,2600,0,2000,0,2200,2,1,50000
0,23597,44,360,360,1234,722,1326,360,1,1,-1,-1,-1,-1,-1,0,360,1234,722,1326,0,2388,2,0,210000
0,19324,39,345,355,0,0,907,0,1,2,-2,-2,-2,-2,-2,-2,355,0,0,907,0,0,2,0,200000
0,26896,29,39124,40474,41220,42332,43227,44530,2,1,0,0,0,0,0,0,2000,1700,1800,1600,2000,2000,1,0,50000
0,22445,36,0,0,0,0,0,0,1,2,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,2,1,200000
0,10405,30,45998,47107,50999,51884,50926,54404,2,2,0,0,0,2,2,2,2150,5000,2020,0,4500,2000,2,0,210000
0,24709,42,95926,98437,98480,63372,39138,39857,1,1,2,0,0,0,0,0,5000,3100,2000,1600,1500,2000,1,0,100000
0,18509,24,4711,5737,8818,8471,8644,8820,1,2,0,0,0,2,0,0,1266,3347,0,173,176,180,2,1,80000
0,12889,69,11572,11095,12109,12905,14683,15435,3,1,1,2,0,0,0,0,0,1204,1000,2000,1000,1500,1,1,70000
0,310,27,20847,13801,14366,4889,273,11736,1,2,-1,-1,-1,-1,-1,-1,13809,14583,4889,273,13557,0,2,0,60000
0,4221,33,351232,298709,268531,157953,161183,163942,2,2,0,0,0,0,0,0,9198,7668,4429,4821,4684,3152,2,0,300000
0,14779,24,69770,70954,70681,69497,41367,17004,2,2,2,0,0,0,0,0,3562,1914,1517,2000,8001,295,2,1,250000
0,9058,57,3072,2856,0,0,0,0,2,2,-1,-1,-1,-2,-2,-2,2856,0,0,0,0,0,2,0,80000
0,23100,44,11847,62478,55887,70562,71322,58821,3,2,2,2,2,2,2,2,55887,0,20783,2500,0,3000,2,1,60000
0,27271,35,22839,7745,12035,33604,0,1190,0,1,-2,-2,-2,-2,-2,-2,7783,12046,33718,0,1190,590,1,0,250000
0,13274,29,1289,2089,5464,2079,1908,1394,1,2,-1,-1,-1,0,-1,0,2106,5500,2000,2000,1350,700,2,0,160000
0,10928,44,83648,72031,59850,49099,49015,49265,3,2,0,0,0,0,0,0,3100,2300,2000,1900,2200,1800,1,0,130000
0,10986,38,1156,316,1156,736,316,1156,2,1,-1,-1,-1,-1,-1,-1,316,1156,736,316,1156,316,2,0,140000
0,7066,25,8272,10128,11106,11443,10323,11150,1,2,0,0,0,0,0,0,2000,1163,500,376,1000,800,2,0,70000
0,3543,31,5526,5561,2935,5909,0,0,2,2,0,0,-1,-1,-1,-2,1032,2938,6039,0,0,0,2,0,20000
0,12935,41,1552,792,19272,1172,1172,2246,1,1,-2,-2,-2,-2,-2,-2,792,19272,1172,1172,2246,1172,1,0,230000
0,7776,23,27171,27429,26571,28128,27548,29536,2,2,1,2,0,0,2,2,1000,1800,2300,0,2600,0,2,0,30000
0,5799,31,2005,2869,16719,8568,797,1158,1,2,-2,-1,-1,-1,-2,-2,2876,16732,8593,799,1161,41380,2,0,150000
0,849,37,151117,153787,150320,147989,143355,143131,3,1,4,4,4,3,2,0,6500,0,512,0,4388,4221,1,1,150000
0,27517,55,15793,16823,17848,27843,19352,19938,2,1,0,0,0,0,0,0,1300,1302,1320,1137,1000,510,1,0,20000
0,14925,38,237821,223180,237301,201226,207802,219281,2,1,0,0,0,0,0,0,11000,20000,10000,10000,15000,10000,2,0,280000
0,21176,33,21107,23837,23173,24476,26775,26069,1,1,0,0,2,2,2,3,3400,0,2000,3000,0,0,1,0,40000
0,19053,26,15803,15252,18093,18499,20898,19999,2,1,1,2,2,2,2,4,0,3103,1000,3000,0,0,2,1,20000
0,15441,27,117324,91457,94478,74807,76952,0,1,2,0,0,0,0,0,0,3500,5390,3200,3500,3000,77233,1,0,120000
0,13106,41,0,105,0,0,71,77,1,1,1,-1,-1,-2,-1,-1,105,0,0,71,77,100,2,1,360000
0,23469,39,16983,16413,21128,20492,30079,29460,2,1,1,2,2,2,2,2,0,5000,0,10000,0,10000,2,1,50000
0,4635,27,109405,118110,119697,116284,119248,122228,2,2,0,0,2,2,0,0,12000,5000,0,5000,4958,36000,1,0,160000
0,15240,34,124777,133265,129713,129883,122349,101415,3,1,0,0,2,0,0,0,12000,0,5100,4820,3844,4500,2,0,130000
0,2354,32,64008,3414,3844,5344,4000,10395,1,2,0,-1,0,0,0,-1,3414,1500,1500,0,10395,3600,2,0,180000
0,2597,27,490,-85,5215,4115,3921,3421,2,2,-2,-2,-1,-1,-1,0,3085,5300,1000,22200,2000,149763,2,0,160000
0,23496,31,36434,39925,43350,42057,26877,26493,2,2,0,0,0,2,2,2,4100,4073,0,1600,0,1100,2,1,60000
0,4630,46,20614,18050,15341,15985,1147,5492,1,2,0,0,0,0,-1,-1,5001,3007,8000,1147,5492,3000,2,0,500000
0,10917,22,7572,8520,6118,245,10274,9963,3,2,0,0,0,-1,-1,2,1118,1020,250,10300,0,200,2,0,10000
0,4727,42,50806,48798,29003,28911,28601,29215,5,2,0,0,0,0,0,0,1545,1454,1019,1039,1091,1015,2,1,50000
0,16192,42,5288,6310,8693,11541,13344,15118,2,1,2,0,0,0,0,0,1117,2500,3000,2000,2000,553,2,1,30000
0,247,75,52874,1631,1536,1010,5572,794,2,1,0,-1,-1,-1,-1,-1,1631,1536,1010,5572,794,1184,2,0,250000
0,796,30,97062,74352,75004,76705,78168,80347,2,1,0,0,0,0,0,0,2800,2700,5400,3500,3500,3200,2,0,100000
0,13750,33,10653,7439,15206,12446,7047,5472,1,1,-1,2,0,0,0,-1,13,12454,30,21,5488,1725,2,0,130000
0,12500,29,188463,179419,165858,159374,158040,159833,1,2,0,0,0,0,0,0,6536,6031,20036,5732,5648,6011,2,0,190000
0,9901,39,19565,18968,19612,16213,16812,18382,2,1,1,2,0,0,0,0,0,1300,717,1000,2000,1000,2,0,20000
0,23043,32,111907,106109,89231,67134,55773,46485,1,1,0,0,0,0,0,0,3805,2993,2293,1838,1687,2735,2,0,160000
0,11538,35,0,1010,0,0,0,0,1,2,1,-1,-1,-2,-2,-2,1010,0,0,0,0,0,1,1,360000
0,18942,30,38616,40612,32801,14664,17092,18820,2,2,0,0,0,0,0,0,3040,1306,3400,3000,2000,0,2,0,200000
0,23414,34,0,0,0,0,0,0,2,1,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,2,1,200000
0,15405,51,8391,2855,1021,953,868,872,3,1,-1,-1,-1,-1,-1,0,2869,1026,957,868,4,954,2,0,320000
0,10457,50,67328,69356,73445,74645,73330,78032,3,1,-1,0,0,2,2,2,3113,5850,3000,0,6103,0,2,1,80000
0,13316,40,0,0,0,0,0,1306,2,1,-2,-2,-2,-2,-2,-2,0,0,0,0,1306,0,2,1,240000
0,1351,29,0,0,0,0,0,0,2,2,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,1,0,50000
0,14907,24,14558,17212,16635,16678,17268,17563,2,2,0,0,2,0,0,0,3200,0,600,1840,800,626,1,0,20000
0,27920,27,2127,1948,1770,3104,2946,2844,1,2,-1,3,2,2,2,0,0,0,1400,0,57,816,2,0,80000
0,25996,47,80019,81145,79171,63448,46989,47867,2,1,2,0,0,0,0,0,3111,3667,3063,2000,2000,2428,2,1,80000
0,13595,22,45675,41712,29756,32418,34983,18175,2,2,0,0,0,0,0,2,3630,2000,3500,2713,0,193,2,0,50000
0,27294,34,8820,8813,8464,9474,9716,9960,3,2,0,0,0,0,0,0,1100,2148,1158,400,400,400,1,0,10000
0,18118,42,151392,148467,153409,145476,119025,115255,3,1,0,0,0,2,0,0,7000,14834,0,4575,4180,4634,1,0,200000
0,13936,42,203340,205172,198577,141141,144216,144027,3,1,2,0,0,0,0,0,8064,9474,4944,5240,5214,10314,2,0,200000
0,919,46,471814,478380,395612,386295,356206,352257,1,2,0,0,0,0,0,0,16044,15087,12000,15000,12000,12000,1,0,240000
0,9862,58,22599,23875,0,0,0,52884,3,1,0,0,0,-2,-2,-1,1875,0,0,0,52884,105660,1,0,220000
0,27960,29,-807,-807,-807,-807,-1169,-1531,2,1,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,2,0,170000
0,29497,35,1692,2694,1130,397,42857,41864,2,1,-1,-1,-1,-1,-1,0,2702,1246,397,42860,7,118,1,0,80000
0,20919,38,1810,3388,-12,1081,1884,2089,1,2,2,-1,-1,-1,-1,-1,3405,0,1093,1893,2097,7132,1,0,200000
0,14493,33,50286,110884,113152,116097,118500,120896,1,1,0,0,0,0,0,0,61101,3210,3911,3354,3400,3500,2,0,150000
0,13813,43,158844,149298,157537,162697,113925,116382,2,1,0,0,0,0,0,0,10004,10009,8014,5008,5012,5000,2,0,150000
0,12724,27,61401,62712,63586,64440,65761,67128,1,2,1,2,2,2,2,2,2900,2500,2500,2500,2600,1000,2,0,70000
0,16981,24,66347,15768,10874,4466,2125,4421,3,2,0,0,0,0,-1,-1,1827,1777,1175,2125,4421,21607,2,0,150000
0,21697,24,35660,37065,38142,38870,30059,27656,2,2,0,0,0,0,0,0,2000,1673,1401,990,964,975,2,0,400000
0,10864,24,1563,5689,490,0,2893,0,2,2,-2,-2,-2,-2,-2,-2,5689,494,0,2893,0,499,2,0,150000
0,27201,42,1568,1550,-18,-18,-18,-18,1,1,-1,-1,-1,-2,-2,-2,1550,0,0,0,0,0,1,0,180000
0,16200,34,60170,48000,50192,50451,49086,34161,3,2,0,0,0,0,0,0,3000,3000,5000,3000,1000,711,2,0,50000
0,19529,38,1589,1335,9447,4887,11181,6692,3,2,1,-2,-1,2,2,2,1339,9460,0,6702,16,8242,2,0,150000
0,13237,23,8878,10077,11203,11320,11487,11895,1,2,0,0,0,0,0,0,1500,1600,600,500,600,2600,2,0,70000
0,29799,36,216923,242282,245657,240040,231790,221683,2,1,0,0,2,2,0,0,30700,8700,0,8207,9000,8000,1,0,240000
0,8413,21,26757,26831,26620,26134,26865,25752,2,2,0,0,0,0,0,0,1520,1339,852,2067,1400,100,2,0,30000
0,15129,52,18034,16604,16635,15413,14296,9090,3,2,1,2,0,0,0,0,6,1335,2000,0,0,939,1,0,30000
0,22535,40,776,776,776,776,1552,776,1,1,-1,-1,-1,-1,-1,0,776,776,776,1552,0,1459,2,1,40000
0,25435,29,94378,95809,93076,91241,62242,9565,1,2,0,0,0,0,0,0,6000,5000,4000,4000,1000,1000,2,0,100000
0,10145,54,0,0,0,1690,0,0,3,2,1,-2,-2,-1,-1,-2,0,0,1690,0,0,0,2,0,160000
0,22558,43,78374,80472,82150,0,0,0,2,1,0,0,0,0,-2,-2,4000,4000,0,0,0,0,2,0,80000
0,5546,60,27331,27171,28491,28091,28664,0,3,1,0,0,0,0,0,0,2000,2000,0,573,0,0,2,0,30000
0,15850,28,109474,110723,111125,106828,84729,82910,1,1,0,0,0,0,0,2,11602,4238,4316,11190,0,3000,2,0,110000
0,12633,27,14745,9318,4794,7819,332,16516,2,2,-1,-1,-1,-1,-1,-1,9318,5343,7819,332,16516,5000,2,0,340000
